True_label,LR_prob,xgb_preds,lgb_preds
0.0,0.884051278295452,0.85861355,0.8832613489253732
0.0,0.5027241565502808,0.4280834,0.4093566420654068
1.0,0.4824635115180181,0.3350739,0.3774778282171501
1.0,0.8730856641851001,0.9559251,0.9272449023966433
1.0,0.8867508574582169,0.987347,0.9975862208727562
1.0,0.47097879496037065,0.36725917,0.34836036722225894
1.0,0.4621223852823397,0.40074396,0.37895142074299487
1.0,0.6990998797821238,0.6210336,0.6648901464958253
1.0,0.8883693438675457,0.9901502,0.997354420134118
1.0,0.8886832061632327,0.9906998,0.9974729191680576
1.0,0.8877521175203797,0.990388,0.9977703371449695
1.0,0.8889397291970264,0.9899629,0.9976791145009815
1.0,0.8852712602916954,0.98859286,0.9965072555395922
0.0,0.46200210503822664,0.34444726,0.331145587851848
0.0,0.4682485156221023,0.36725917,0.34836036722225894
1.0,0.691611393382059,0.4296654,0.4215744927799091
1.0,0.6447650474997806,0.49992752,0.4389348460278703
1.0,0.7802150842982473,0.6953187,0.6623964577252714
1.0,0.8073217055214338,0.72436935,0.7038588333392659
0.0,0.4574097491640486,0.31993315,0.2930511438313841
0.0,0.4572354563360933,0.31993315,0.2930511438313841
0.0,0.4572281894200549,0.31993315,0.2930511438313841
0.0,0.45806990236208067,0.34400022,0.29363975800789566
0.0,0.4578582646606394,0.34400022,0.32499627921658397
0.0,0.45776082888698766,0.350416,0.32499627921658397
0.0,0.45985935786958343,0.40691784,0.2849072740928407
0.0,0.46184880307471765,0.35690463,0.35647609893740834
1.0,0.7996224608996731,0.7387341,0.7336051157897222
0.0,0.6982017471266341,0.6203165,0.5970467830357674
0.0,0.46366906204862235,0.36063176,0.33672961790563777
0.0,0.458045653647571,0.34400022,0.29363975800789566
0.0,0.4580440234665083,0.34400022,0.29363975800789566
0.0,0.4585413486777656,0.34400022,0.2849072740928407
0.0,0.4629736694421297,0.30247188,0.2930511438313841
0.0,0.4579652713685782,0.34400022,0.29363975800789566
0.0,0.4580473539871738,0.34400022,0.29363975800789566
0.0,0.45768379451678776,0.34400022,0.32499627921658397
0.0,0.4585489816567035,0.34400022,0.29363975800789566
0.0,0.4605900872416205,0.43072665,0.41013005884719805
0.0,0.46220220300848136,0.34400022,0.29363975800789566
1.0,0.8883622762134563,0.9854247,0.9976590979380476
1.0,0.8887048027994164,0.98896796,0.9974280878097654
1.0,0.8854582578228154,0.9901862,0.9972849915909587
0.0,0.5035248549784878,0.48301464,0.4591445881046301
0.0,0.4602268449319189,0.34400022,0.29363975800789566
1.0,0.46158643367226754,0.40074396,0.36715358898541905
1.0,0.8308991981380187,0.79298246,0.8092878211611916
1.0,0.8826060445290884,0.87233824,0.7869488443428756
0.0,0.8738354556624512,0.792762,0.7819927287768528
0.0,0.4622132166208492,0.40074396,0.36715358898541905
0.0,0.4590407728958865,0.350416,0.32499627921658397
0.0,0.4578598621830605,0.350416,0.32499627921658397
0.0,0.6442563644808499,0.51505446,0.5725731838660489
1.0,0.7796222020224296,0.660468,0.6785841632155879
0.0,0.4669002812462032,0.41249976,0.37895142074299487
0.0,0.46364781849413583,0.40691784,0.2849072740928407
0.0,0.45862077074248,0.34400022,0.32499627921658397
0.0,0.4935262836663424,0.43307826,0.41939712188265343
0.0,0.45937906927779115,0.34400022,0.2849072740928407
0.0,0.771469342619285,0.7880287,0.8147136845392965
0.0,0.5452544554344616,0.45263973,0.42889755641574545
0.0,0.7994607429188049,0.6717458,0.679717724252572
0.0,0.481949097245399,0.33234188,0.3390274838570955
0.0,0.5380744227573572,0.47676328,0.45899903131134073
1.0,0.4689738483987067,0.33687767,0.34836036722225894
1.0,0.8490436553677237,0.96473265,0.9786812440319953
1.0,0.8612144420490976,0.9856882,0.9972586600449097
1.0,0.8633359142906305,0.9856392,0.9974383348314053
0.0,0.8883507800079999,0.992481,0.998840986817318
1.0,0.6900424414478906,0.6314494,0.6648901464958253
1.0,0.5734968288943697,0.47168377,0.44874323472203376
0.0,0.6388418106289838,0.4708845,0.43688304619403434
0.0,0.473357893474487,0.33234188,0.3390274838570955
0.0,0.46626791551900876,0.35690463,0.331145587851848
0.0,0.45950611270930647,0.4030494,0.2849072740928407
0.0,0.4636377306722769,0.40074396,0.36715358898541905
0.0,0.5080483406690516,0.4608091,0.4591445881046301
0.0,0.4579802959098149,0.30247188,0.2930511438313841
0.0,0.4650369733655938,0.32750794,0.3455484051395686
0.0,0.4591974135284176,0.34400022,0.32499627921658397
0.0,0.4599312615836789,0.31993315,0.2930511438313841
0.0,0.4577339231027611,0.31993315,0.2930511438313841
1.0,0.46961278999425937,0.350416,0.31598581441137324
0.0,0.46627068512303577,0.41249976,0.3661614112246397
0.0,0.47055093806178205,0.36725917,0.38047576197933697
1.0,0.8866400215048904,0.94214886,0.9212305545963756
1.0,0.8870382510015946,0.94681036,0.9533749174254359
0.0,0.4776677840663852,0.4030494,0.2849072740928407
0.0,0.4592349018075705,0.34400022,0.29363975800789566
0.0,0.8151135575657569,0.73454726,0.7761935885461985
0.0,0.8779450014109158,0.8063495,0.8445894467526972
0.0,0.46484801479274873,0.32750794,0.3455484051395686
1.0,0.45930067095982174,0.2997695,0.2930511438313841
0.0,0.4625325829909558,0.41249976,0.3661614112246397
0.0,0.5025442749858358,0.48301464,0.4591445881046301
0.0,0.4742228335375479,0.43308058,0.47192122486559607
1.0,0.8620461664670815,0.7393124,0.8227204253823586
1.0,0.6642988054975878,0.4708845,0.43688304619403434
0.0,0.47598945241326523,0.40074396,0.37895142074299487
1.0,0.4965288746226365,0.39068046,0.4752835707634605
1.0,0.881594637454651,0.8679209,0.8501869779034907
1.0,0.8566901133035383,0.9427379,0.9837511106699127
1.0,0.8612997880394894,0.933825,0.9127968069597747
0.0,0.48224686122280536,0.4017023,0.3985180258047062
1.0,0.5093647309696939,0.35743573,0.30784277423727197
0.0,0.7905232494681356,0.72436935,0.7230327091584648
0.0,0.4938843024869017,0.45017076,0.45627246623429507
0.0,0.47025649058958197,0.33687767,0.34836036722225894
0.0,0.4629086038202655,0.36063176,0.33672961790563777
1.0,0.8245487030425845,0.7102236,0.6569904406591138
1.0,0.4872440024431698,0.4464683,0.4543455914709911
1.0,0.6973704549589597,0.6386954,0.6659307681066364
1.0,0.8502514275533409,0.81018513,0.8610314695496689
0.0,0.8354832980146681,0.81131905,0.8284526812562244
0.0,0.8753151005589962,0.8677338,0.8504245510369131
1.0,0.8887261314957151,0.9902346,0.9970024396504595
1.0,0.8888681271061672,0.97991955,0.9975908999751653
1.0,0.8887949013875749,0.99081826,0.9989997057503252
1.0,0.8886791450853627,0.9896354,0.9989988606600344
1.0,0.8888872801536926,0.99136215,0.9972462279582363
1.0,0.883938916607674,0.9694542,0.9314482751096935
0.0,0.8861275350327263,0.96088845,0.9278257354470596
1.0,0.8354444869783767,0.9188208,0.9771341698836455
1.0,0.8720630063718771,0.80281377,0.8054446476924174
0.0,0.8881408428471004,0.9441215,0.9515555252384374
1.0,0.8861162969513067,0.884938,0.8874874964077526
1.0,0.8880211465674724,0.9453739,0.9505178016653424
1.0,0.88453612189438,0.9333505,0.9514883266250199
1.0,0.8811047902082966,0.9875786,0.9974064730061444
1.0,0.8886436753294039,0.98791903,0.9977065965510007
1.0,0.8870765606197873,0.97234726,0.9445770830810968
1.0,0.8878750239437877,0.97572494,0.951770625021633
1.0,0.8889111288529221,0.9887988,0.9605487235604839
0.0,0.47926682729091397,0.40860263,0.3667848393505595
0.0,0.5751401858421723,0.4777585,0.44874323472203376
1.0,0.8873129873567949,0.9464589,0.9533749174254359
1.0,0.8881610973324849,0.94621783,0.9505178016653424
1.0,0.8868735505967856,0.9464589,0.9533749174254359
1.0,0.874774882935452,0.90888697,0.944468645257174
1.0,0.8742570495658016,0.93852997,0.9229469914388895
1.0,0.8882387772448086,0.97333974,0.9725814057211195
1.0,0.8535671139589905,0.7711093,0.686090265963909
0.0,0.4624326141614983,0.35690463,0.35647609893740834
0.0,0.4964593597377973,0.4904295,0.5130471020411093
0.0,0.6881534379952862,0.83514875,0.8341955805151402
1.0,0.7002715660887971,0.81089723,0.8237059690283908
0.0,0.8712101051793883,0.91407174,0.944468645257174
1.0,0.8881886819233568,0.99045384,0.9977703371449695
1.0,0.8873519306453651,0.99037945,0.9970582878793707
1.0,0.8885575008051313,0.9884721,0.9972788219198615
0.0,0.47907821190077043,0.40860263,0.3667848393505595
1.0,0.8047868919048301,0.7114085,0.6668692928778409
0.0,0.8664367315511138,0.7258651,0.8063078583487958
0.0,0.46133650244904656,0.43572462,0.46883339358121584
0.0,0.5095504729538257,0.4608091,0.4591445881046301
0.0,0.5754080595285344,0.49962524,0.4942156690977816
0.0,0.4898536090267725,0.32303685,0.3362519832089188
1.0,0.7774873850534144,0.67509156,0.6874060481248537
0.0,0.47100635372678407,0.33687767,0.34836036722225894
0.0,0.48104568421588006,0.40860263,0.37053713615454903
0.0,0.7099001597859438,0.63281333,0.6874060481248537
0.0,0.4698582886990515,0.33687767,0.34836036722225894
0.0,0.46773765820126817,0.4075716,0.3692633952523709
0.0,0.5463645398288929,0.48105922,0.37537674726743037
0.0,0.8123371281606584,0.8044786,0.8074838049357872
1.0,0.8233716954337864,0.7012904,0.6312500791099279
0.0,0.886938096369176,0.99073654,0.9975319503625429
1.0,0.886865722738006,0.99038434,0.9977021416439994
0.0,0.8817110021140879,0.9362992,0.9300149078418259
1.0,0.8649057360476446,0.91470075,0.9056409701901859
0.0,0.5204936704753593,0.4557515,0.4488882377678921
1.0,0.47238509746972374,0.4178708,0.3566126108394878
0.0,0.49568473337941915,0.4124226,0.385019875908655
1.0,0.7128021030832397,0.6561635,0.6785841632155879
0.0,0.5350863794428063,0.47676328,0.45899903131134073
1.0,0.48068012036354946,0.429211,0.3127175865307367
1.0,0.8786965463648834,0.9392412,0.9393926352259692
1.0,0.8730442179351807,0.8005277,0.8465429274697642
1.0,0.8857502442694106,0.94558275,0.9340962736455448
1.0,0.5120314497535209,0.50666,0.505106638939161
0.0,0.7030248925334518,0.638588,0.6623964577252714
1.0,0.8018053498710739,0.67447317,0.6748090127993053
0.0,0.8676044345624878,0.9181756,0.909240301310468
0.0,0.7968470090654736,0.7918605,0.8195801352506418
0.0,0.4778580638724867,0.32815266,0.3362519832089188
1.0,0.4930838792913468,0.4095669,0.40036935127396356
0.0,0.4863563222721051,0.40368903,0.3572289439837679
0.0,0.4738171978885466,0.36725917,0.34836036722225894
0.0,0.4633360712276514,0.3370445,0.3455484051395686
0.0,0.6268738651824699,0.4868818,0.45749596519106767
1.0,0.8856589457139675,0.94855076,0.9801598192954013
0.0,0.4578493809712756,0.34400022,0.32499627921658397
0.0,0.4580362167018043,0.350416,0.32499627921658397
1.0,0.7833119615088401,0.98184896,0.9973076576558151
1.0,0.8878329836111245,0.9809038,0.9971740235069425
1.0,0.8825516380148788,0.9891533,0.9972230890274761
0.0,0.46131914910889404,0.34400022,0.29363975800789566
1.0,0.4724694893482514,0.3781463,0.38047576197933697
1.0,0.6294859770393775,0.46467656,0.4687032157236861
0.0,0.4578090121370295,0.34400022,0.32499627921658397
0.0,0.4584740298574669,0.34400022,0.32499627921658397
0.0,0.463435914162759,0.30295998,0.34086283354771524
1.0,0.6090747938584495,0.5587103,0.5877754509006737
1.0,0.6945948647056284,0.42228147,0.7101384085143962
1.0,0.8871818599036347,0.98731714,0.9971860039610904
1.0,0.8843960611691584,0.8778282,0.8640437552630346
1.0,0.4754027536451751,0.40860263,0.37053713615454903
0.0,0.4600320939117637,0.43572462,0.4543455914709911
0.0,0.462117086222481,0.34400022,0.32499627921658397
0.0,0.4653954806503566,0.34400022,0.31598581441137324
1.0,0.8878855995689214,0.9895774,0.9976425163778962
1.0,0.8631099699302788,0.9851083,0.9976364078486623
1.0,0.829523050278279,0.77108103,0.8013132910687935
0.0,0.4574033875636558,0.29275304,0.2930511438313841
0.0,0.4575933587977338,0.31993315,0.2930511438313841
0.0,0.4584049846872956,0.2997695,0.2930511438313841
0.0,0.4581039870296628,0.350416,0.32499627921658397
0.0,0.4593092756753742,0.34400022,0.2849072740928407
0.0,0.4648103639832631,0.44256225,0.4543455914709911
0.0,0.4646905488841413,0.4030494,0.2849072740928407
0.0,0.4574839591969872,0.32868415,0.2930511438313841
1.0,0.741160593600603,0.7484967,0.9210110133495415
0.0,0.48817320825098826,0.4124226,0.385019875908655
1.0,0.8887041038177416,0.98789865,0.998865767297615
1.0,0.8886694063795836,0.97991955,0.995772928546055
1.0,0.8887789673618259,0.99081826,0.9989993954097499
1.0,0.8885564781059705,0.9876643,0.997657848577044
1.0,0.8889337916644554,0.98971367,0.9957223745326872
0.0,0.46184518822500065,0.34400022,0.29363975800789566
1.0,0.8804964076257666,0.9636489,0.9395840210859517
1.0,0.8882369653828216,0.9905178,0.997354420134118
0.0,0.8886726321719675,0.9882609,0.9977715266358443
1.0,0.8886223890638901,0.9879481,0.9973558309223143
1.0,0.8634096959043182,0.98565763,0.9972586600449097
1.0,0.8883537741999364,0.9848948,0.9975291526481017
1.0,0.8887094780656178,0.9923574,0.9989581715597823
1.0,0.8884123405648379,0.97142136,0.9456842421011604
0.0,0.8872179671040389,0.98990214,0.9977021416439994
0.0,0.4632609746290365,0.34400022,0.29363975800789566
0.0,0.45985829296013986,0.34400022,0.2849072740928407
0.0,0.8858728597417798,0.93832064,0.8993747646150593
1.0,0.8886246097260301,0.9714452,0.9741191115726895
1.0,0.8880153720311468,0.9695649,0.9445754069035872
1.0,0.8885537537846061,0.98946124,0.9977703371449695
1.0,0.8874467161532794,0.98871815,0.9974535992088986
1.0,0.8887721104145321,0.9604784,0.9458838755890859
1.0,0.8878964271219063,0.9892809,0.9975319503625429
1.0,0.8883993608680602,0.9851575,0.9975908999751653
1.0,0.8852686378598339,0.95961833,0.932792304738656
1.0,0.48058412186654625,0.40860263,0.3667848393505595
1.0,0.8536050291402716,0.9129512,0.947073499607195
0.0,0.887888465600436,0.98835945,0.9972035231153602
0.0,0.8863331577838186,0.884938,0.8874874964077526
1.0,0.8871444664986959,0.94953895,0.9533749174254359
1.0,0.8855330083120561,0.9424821,0.9633265455017831
1.0,0.8791008702139939,0.92419565,0.9524235818157842
1.0,0.8807018229009494,0.8149278,0.823438514198216
0.0,0.4646155198312562,0.32750794,0.3455484051395686
0.0,0.4625387045385199,0.34400022,0.32499627921658397
1.0,0.4640217375620072,0.40691784,0.2849072740928407
1.0,0.8885060202703075,0.97359306,0.9640762724136313
1.0,0.884877204465558,0.9649174,0.9683448460979213
0.0,0.8855853712349515,0.9896316,0.9972849915909587
0.0,0.5055882570351673,0.48301464,0.4591445881046301
1.0,0.8812156400849763,0.9715056,0.9792451422580865
1.0,0.8690667294525374,0.9125539,0.8858208958783705
1.0,0.8834309605489322,0.7897981,0.8278620047748363
1.0,0.7706467385197106,0.7067213,0.7907371765460435
1.0,0.7982813361424406,0.72822964,0.7761935885461985
1.0,0.8783270416203445,0.97210747,0.9846945009892742
1.0,0.8881931005236632,0.966464,0.9683894707053959
1.0,0.8888069877616812,0.98791903,0.9977715266358443
1.0,0.888525988302589,0.98997504,0.9977703371449695
1.0,0.8876806994990198,0.9052851,0.985349730032468
1.0,0.8203092344604721,0.78122,0.8069119028423242
0.0,0.7933103401226406,0.8587912,0.9789141696315786
0.0,0.564966226860422,0.48056147,0.4501001975994179
1.0,0.860049853421679,0.8615551,0.8579111450404905
1.0,0.8859185580214904,0.948292,0.985342007571809
1.0,0.8575515316113815,0.85837686,0.8589999507262154
1.0,0.8808800003742101,0.9268581,0.9268998237597798
1.0,0.8271887000046177,0.96293354,0.9651482921231263
0.0,0.853846348942961,0.8108872,0.8233419074548767
1.0,0.8733711742879515,0.7667525,0.7729924627650855
1.0,0.7523532628639978,0.4900023,0.5929523461295274
1.0,0.8849091722249628,0.8777786,0.8874874964077526
1.0,0.8675777532747396,0.7154835,0.763662465887974
0.0,0.4678396340454601,0.43308058,0.444108416785745
0.0,0.8002957978659091,0.6670049,0.6569244251176768
0.0,0.4646229405042925,0.34444726,0.331145587851848
0.0,0.6704479283029874,0.4708845,0.45749596519106767
0.0,0.7163358124421609,0.6248973,0.6877305424803035
0.0,0.5752030431235109,0.6435579,0.5710408790417552
1.0,0.8744401281835932,0.8561064,0.9824295158550626
1.0,0.8105027489489581,0.72436935,0.7308448102359734
1.0,0.8884394072558324,0.98939556,0.997354420134118
1.0,0.8886912379941736,0.9885675,0.9974735520583293
0.0,0.4694775447750522,0.32218114,0.3455484051395686
0.0,0.4675864118683622,0.33265975,0.3455484051395686
0.0,0.7922376068396383,0.7169625,0.7768402958529174
0.0,0.5746730096841413,0.47168377,0.44874323472203376
0.0,0.45745920577059546,0.32868415,0.2930511438313841
0.0,0.4580649542939408,0.34400022,0.32499627921658397
0.0,0.46113622061330245,0.41249976,0.3661614112246397
0.0,0.4736570554168734,0.34872377,0.2995263952945239
0.0,0.4598104351445047,0.34400022,0.29363975800789566
1.0,0.6884631386966912,0.8151206,0.8293646621158884
1.0,0.877270954591062,0.843974,0.8716162934476596
1.0,0.8386159128433809,0.7224617,0.6352814386698993
0.0,0.45772704036734685,0.29275304,0.2930511438313841
1.0,0.7845657989887609,0.7793698,0.8460908419174151
1.0,0.8372821164872907,0.9061011,0.9183861037558138
1.0,0.8829469163715536,0.9707191,0.9799737655092937
1.0,0.6495782008068006,0.40543213,0.4220115355308645
0.0,0.46392908713543335,0.32750794,0.3455484051395686
1.0,0.7508819010478421,0.65957284,0.6648901464958253
1.0,0.8246196085599841,0.9188208,0.9823694157423685
1.0,0.8611270837757128,0.8720847,0.8522179397268954
1.0,0.7427660328821799,0.6927465,0.7588834728182557
1.0,0.8743880527698438,0.9863625,0.960388611095392
1.0,0.8408300107712746,0.98553586,0.996862590280017
1.0,0.884648361513722,0.9890521,0.9967640870890494
1.0,0.8807252506609061,0.9902519,0.9972230890274761
1.0,0.6041174618775873,0.4511844,0.45899903131134073
0.0,0.4584223094071397,0.34400022,0.29363975800789566
0.0,0.5513790914446988,0.47168377,0.44874323472203376
0.0,0.45838075911083936,0.350416,0.32499627921658397
0.0,0.8615026594706899,0.7437266,0.7923884142568691
1.0,0.8883028214944971,0.9918309,0.9989988606600344
1.0,0.8888735215912169,0.99086726,0.9989529505095502
1.0,0.8885903589126208,0.99152046,0.9989988606600344
1.0,0.8886163943661662,0.9910585,0.9988654154499248
1.0,0.8888236131855721,0.9887348,0.9974160190995133
0.0,0.46643810572156696,0.4232533,0.2765528981199667
0.0,0.46148328549296436,0.350416,0.32499627921658397
1.0,0.8447664780549174,0.91492045,0.9322605394588669
1.0,0.8866389995710133,0.9723508,0.9503654904716914
1.0,0.8885276331897122,0.95985425,0.9376405044096011
0.0,0.6249103394750662,0.44614503,0.44874323472203376
1.0,0.8299346180689529,0.98658645,0.9973112914819676
0.0,0.8878538309833911,0.9890565,0.9972035231153602
1.0,0.8868683920833279,0.94221884,0.9461252538505426
1.0,0.7940803669264279,0.68053687,0.6659329789677432
0.0,0.46758416172295025,0.19479752,0.2577740758908696
1.0,0.8888638484357752,0.99240315,0.9989581715597823
1.0,0.8887391689442937,0.9910585,0.9988654154499248
1.0,0.8887818909634768,0.9862422,0.9974585347429823
0.0,0.6853524059793298,0.471391,0.44995512269444876
1.0,0.8882271386018833,0.9905178,0.997354420134118
1.0,0.8743807487555024,0.98414296,0.9942057680180048
1.0,0.8885422435692889,0.99152046,0.9989988606600344
1.0,0.8887498918739221,0.99081826,0.9989993954097499
1.0,0.8886611888816349,0.9855458,0.9975291526481017
0.0,0.4701778902971452,0.339628,0.34836036722225894
0.0,0.8883069699341666,0.98925227,0.9974735520583293
0.0,0.7738143497940693,0.9213184,0.9420710171395271
0.0,0.5931434579912632,0.54654175,0.5637954048132592
0.0,0.8626430955084015,0.86384445,0.9772117022093578
0.0,0.7690786684884626,0.68053687,0.6623964577252714
0.0,0.7249302652880223,0.5179335,0.563908971337546
0.0,0.2957584822718911,0.4124733,0.4805993725434922
1.0,0.8885628830673172,0.9622905,0.951770625021633
1.0,0.8882274023980931,0.9480491,0.9647698011196113
1.0,0.8883818231401379,0.9905158,0.9977703371449695
1.0,0.8888218940910914,0.98930466,0.9605487235604839
0.0,0.49502876877442914,0.46504685,0.444108416785745
1.0,0.8787956523789916,0.9255241,0.9523339154233911
1.0,0.8659533558150551,0.81613946,0.8677414596717894
0.0,0.8886977851565231,0.96718585,0.9609709635415741
1.0,0.6749996925634588,0.51968163,0.5171537093217057
0.0,0.7428800223000559,0.48464152,0.8222128977283156
0.0,0.7455218838825063,0.69517606,0.7768402958529174
0.0,0.47884800041772424,0.3958616,0.35759351191133315
0.0,0.855545122503933,0.961481,0.972715376413572
1.0,0.8850005340622349,0.974664,0.9754980350459669
0.0,0.8223994944271731,0.9188208,0.9442860629993036
1.0,0.888765251001106,0.98896796,0.9974280878097654
1.0,0.8868130619909994,0.9689433,0.9387343757329087
1.0,0.88890332646522,0.9908791,0.9972462279582363
1.0,0.8633368404670487,0.9862168,0.9977033205186236
1.0,0.862896497620235,0.98913926,0.9978050552057688
1.0,0.8886211038909374,0.9701461,0.9501272763782735
1.0,0.8545113206833527,0.9518047,0.9708444700733491
0.0,0.831159181504699,0.81131905,0.8673420387159071
0.0,0.4608511671198628,0.43072665,0.41013005884719805
0.0,0.4585657545539049,0.2997695,0.2930511438313841
1.0,0.8849283371160037,0.98949,0.9970025785041342
1.0,0.8887184004004233,0.9888207,0.9977715266358443
1.0,0.8883261372797397,0.98978513,0.9969380224223597
1.0,0.8880869268659085,0.987513,0.9970582878793707
1.0,0.8873903507538498,0.9740709,0.9736032872741145
1.0,0.8874011167833507,0.9881831,0.9969075462248579
0.0,0.8752225520887267,0.85482526,0.8529255702720706
1.0,0.8286108115909105,0.7196811,0.6611001306440117
0.0,0.46136845885177313,0.4380891,0.4543455914709911
0.0,0.4697147026997011,0.33687767,0.34836036722225894
0.0,0.4594804624111998,0.43572462,0.4543455914709911
0.0,0.8198496870768935,0.8949023,0.8996816611909816
1.0,0.8774186860246626,0.95147693,0.9272449023966433
1.0,0.8868056760717213,0.96908844,0.9717645941569589
0.0,0.4592880960533529,0.34400022,0.29363975800789566
0.0,0.45914322275692065,0.42823404,0.46883339358121584
1.0,0.7310491514954782,0.66335416,0.7658090142411749
1.0,0.6910688615671754,0.5337755,0.5766690250515771
0.0,0.8789531179774237,0.94025433,0.9350130602743467
0.0,0.5217589590384644,0.4608091,0.4519848156362245
1.0,0.5091358740231815,0.42180008,0.4437382963159182
0.0,0.4625117485159633,0.42283455,0.3661614112246397
0.0,0.47303294163091963,0.3781463,0.38047576197933697
0.0,0.641242310058345,0.43826744,0.4220115355308645
0.0,0.604514656191267,0.4511844,0.45899903131134073
1.0,0.8058579374628044,0.66442907,0.6637780414152629
1.0,0.762667257267175,0.68053687,0.6623964577252714
1.0,0.606978410774524,0.6411749,0.6399997281294576
1.0,0.47491931473842297,0.40860263,0.3667848393505595
0.0,0.460995371215862,0.44256225,0.4543455914709911
1.0,0.8870531373694867,0.97338253,0.9180636857502699
1.0,0.8627344642227589,0.98585016,0.9971788290347732
1.0,0.8580294073038167,0.9876638,0.992667696466751
0.0,0.5194626745568972,0.34230536,0.3848177224295353
0.0,0.5615601805869026,0.50452167,0.45899903131134073
0.0,0.6818499305596635,0.6200943,0.6659307681066364
0.0,0.5314187898963323,0.46053174,0.37537674726743037
0.0,0.7177001406850788,0.46383673,0.5730133406626535
0.0,0.4624606886869668,0.4380891,0.4543455914709911
0.0,0.46278487736695406,0.40074396,0.37895142074299487
0.0,0.46804375009575094,0.36063176,0.33672961790563777
0.0,0.45964280432872795,0.34400022,0.2849072740928407
1.0,0.5292859290672336,0.4608091,0.4591445881046301
0.0,0.4886161497908568,0.40368903,0.3572289439837679
0.0,0.45878080542256783,0.40691784,0.2849072740928407
0.0,0.45892132907363103,0.40691784,0.2849072740928407
0.0,0.4578449028672517,0.34400022,0.32499627921658397
0.0,0.47071536923360857,0.3781463,0.38047576197933697
0.0,0.4620413402080163,0.35690463,0.35647609893740834
0.0,0.46059995767817036,0.4030494,0.2849072740928407
0.0,0.48094141207861313,0.40381455,0.4316183180247902
1.0,0.4628681915017485,0.34400022,0.29363975800789566
0.0,0.45749580815485996,0.350416,0.32499627921658397
0.0,0.4577692826981848,0.34400022,0.32499627921658397
0.0,0.4577915063414551,0.34400022,0.32499627921658397
0.0,0.4593657718718889,0.4030494,0.2849072740928407
